Gene stable ID	Transcript stable ID	STRING ID
Vitvi00g04828	Vitvi00g04828_t001	
Vitvi17g04144	Vitvi17g04144_t002	
Vitvi17g04144	Vitvi17g04144_t001	
Vitvi03g04204	Vitvi03g04204_t001	
Vitvi09g04499	Vitvi09g04499_t001	
Vitvi18g04015	Vitvi18g04015_t001	
Vitvi01g01055	Vitvi01g01055_t002	
Vitvi01g01055	Vitvi01g01055_t001	29760.VIT_01s0182g00020.t01
Vitvi07g04014	Vitvi07g04014_t001	
Vitvi18g00052	Vitvi18g00052_t001	29760.VIT_18s0122g00800.t01
Vitvi15g00225	Vitvi15g00225_t001	
Vitvi15g00225	Vitvi15g00225_t004	29760.VIT_15s0107g00120.t01
Vitvi15g00225	Vitvi15g00225_t002	
Vitvi15g00225	Vitvi15g00225_t003	29760.VIT_15s0107g00120.t01
Vitvi06g00642	Vitvi06g00642_t001	29760.VIT_06s0004g06600.t01
Vitvi16g04027	Vitvi16g04027_t001	
Vitvi14g01157	Vitvi14g01157_t001	29760.VIT_14s0006g02720.t01
Vitvi00g04426	Vitvi00g04426_t001	
Vitvi07g00113	Vitvi07g00113_t001	29760.VIT_07s0151g00790.t01
Vitvi08g01349	Vitvi08g01349_t001	
Vitvi14g04408	Vitvi14g04408_t001	
Vitvi13g01435	Vitvi13g01435_t001	
Vitvi17g00930	Vitvi17g00930_t001	29760.VIT_17s0000g09390.t01
Vitvi17g00930	Vitvi17g00930_t002	
Vitvi04g04304	Vitvi04g04304_t001	
Vitvi05g00358	Vitvi05g00358_t001	
Vitvi06g01704	Vitvi06g01704_t001	
Vitvi12g00215	Vitvi12g00215_t003	29760.VIT_12s0028g02510.t01
Vitvi12g00215	Vitvi12g00215_t002	29760.VIT_12s0028g02510.t01
Vitvi12g00215	Vitvi12g00215_t001	29760.VIT_12s0028g02510.t01
Vitvi18g02480	Vitvi18g02480_t001	
Vitvi16g04507	Vitvi16g04507_t001	
Vitvi12g00767	Vitvi12g00767_t001	29760.VIT_12s0057g01460.t01
Vitvi07g01778	Vitvi07g01778_t001	
Vitvi12g04252	Vitvi12g04252_t001	
Vitvi02g01723	Vitvi02g01723_t001	
Vitvi07g01508	Vitvi07g01508_t001	
Vitvi06g01574	Vitvi06g01574_t001	
Vitvi14g02676	Vitvi14g02676_t001	29760.VIT_14s0081g00220.t01
Vitvi14g04297	Vitvi14g04297_t001	
Vitvi01g00151	Vitvi01g00151_t001	
Vitvi19g04428	Vitvi19g04428_t001	
Vitvi09g04324	Vitvi09g04324_t001	
Vitvi14g02982	Vitvi14g02982_t001	29760.VIT_14s0068g02330.t01
Vitvi04g02252	Vitvi04g02252_t001	
Vitvi06g00666	Vitvi06g00666_t001	29760.VIT_06s0004g06830.t01
Vitvi06g01164	Vitvi06g01164_t001	29760.VIT_06s0009g02690.t01
Vitvi12g01839	Vitvi12g01839_t001	29760.VIT_12s0034g01410.t01
Vitvi13g02093	Vitvi13g02093_t001	
Vitvi03g00250	Vitvi03g00250_t001	29760.VIT_03s0038g03970.t01
Vitvi17g01485	Vitvi17g01485_t001	
Vitvi17g00271	Vitvi17g00271_t002	29760.VIT_17s0000g03130.t01
Vitvi17g00271	Vitvi17g00271_t001	
Vitvi08g01484	Vitvi08g01484_t001	
Vitvi10g04289	Vitvi10g04289_t001	
Vitvi02g00763	Vitvi02g00763_t001	
Vitvi07g00047	Vitvi07g00047_t001	29760.VIT_07s0141g00210.t01
Vitvi07g00047	Vitvi07g00047_t002	29760.VIT_07s0141g00210.t01
Vitvi07g02418	Vitvi07g02418_t001	
Vitvi08g02315	Vitvi08g02315_t001	29760.VIT_08s0007g05560.t01
Vitvi11g04126	Vitvi11g04126_t001	
Vitvi16g00609	Vitvi16g00609_t001	
Vitvi12g02293	Vitvi12g02293_t003	
Vitvi12g02293	Vitvi12g02293_t002	
Vitvi12g02293	Vitvi12g02293_t001	
Vitvi06g00124	Vitvi06g00124_t001	
Vitvi05g01904	Vitvi05g01904_t001	
Vitvi09g01500	Vitvi09g01500_t001	
Vitvi06g01626	Vitvi06g01626_t001	
Vitvi18g00397	Vitvi18g00397_t001	29760.VIT_18s0001g05570.t01
Vitvi14g02524	Vitvi14g02524_t001	
Vitvi19g04246	Vitvi19g04246_t001	
Vitvi10g00451	Vitvi10g00451_t001	29760.VIT_00s0586g00030.t01
Vitvi19g00034	Vitvi19g00034_t001	29760.VIT_19s0014g00360.t01
Vitvi02g00103	Vitvi02g00103_t001	29760.VIT_02s0025g01180.t01
Vitvi15g00845	Vitvi15g00845_t001.1.6037826b	29760.VIT_15s0048g02080.t01
Vitvi00g04248	Vitvi00g04248_t001	
Vitvi01g01946	Vitvi01g01946_t001	29760.VIT_01s0011g03720.t01
Vitvi13g04052	Vitvi13g04052_t001	
Vitvi04g01520	Vitvi04g01520_t001	
Vitvi04g01520	Vitvi04g01520_t002	
Vitvi11g00618	Vitvi11g00618_t001	
Vitvi13g00015	Vitvi13g00015_t001	29760.VIT_13s0067g00260.t01
Vitvi15g00543	Vitvi15g00543_t001	29760.VIT_15s0021g01350.t01
Vitvi17g00205	Vitvi17g00205_t001	
Vitvi04g04293	Vitvi04g04293_t001	
Vitvi03g04393	Vitvi03g04393_t001	
Vitvi16g01130	Vitvi16g01130_t001	29760.VIT_16s0050g01460.t01
Vitvi03g01532	Vitvi03g01532_t001	
Vitvi12g00186	Vitvi12g00186_t001	29760.VIT_12s0028g02190.t01
Vitvi06g01913	Vitvi06g01913_t001	29760.VIT_06s0009g03710.t01
Vitvi14g04680	Vitvi14g04680_t001	
Vitvi01g04432	Vitvi01g04432_t001	
Vitvi19g01671	Vitvi19g01671_t001	29760.VIT_19s0085g00060.t01
Vitvi19g04262	Vitvi19g04262_t001	
Vitvi14g04482	Vitvi14g04482_t001	
Vitvi05g00096	Vitvi05g00096_t001	29760.VIT_05s0077g01240.t01
Vitvi05g00096	Vitvi05g00096_t002	
Vitvi19g00757	Vitvi19g00757_t001	
Vitvi00g04267	Vitvi00g04267_t001	
Vitvi02g04004	Vitvi02g04004_t001	
Vitvi19g04133	Vitvi19g04133_t001	
Vitvi00g04715	Vitvi00g04715_t001	
Vitvi05g04514	Vitvi05g04514_t001	
Vitvi01g02214	Vitvi01g02214_t001	
Vitvi13g02465	Vitvi13g02465_t001	
Vitvi05g01811	Vitvi05g01811_t001	
Vitvi05g01528	Vitvi05g01528_t001	
Vitvi13g01111	Vitvi13g01111_t001	
Vitvi14g02908	Vitvi14g02908_t001	
Vitvi06g04023	Vitvi06g04023_t001	
Vitvi04g01153	Vitvi04g01153_t001	
Vitvi01g00305	Vitvi01g00305_t001	
Vitvi07g00068	Vitvi07g00068_t001	29760.VIT_00s0179g00280.t01
Vitvi14g03044	Vitvi14g03044_t001	
Vitvi08g04250	Vitvi08g04250_t001	
Vitvi11g01210	Vitvi11g01210_t001	29760.VIT_11s0052g00650.t01
Vitvi14g02004	Vitvi14g02004_t001	
Vitvi06g00337	Vitvi06g00337_t001	
Vitvi18g04476	Vitvi18g04476_t001	
Vitvi07g02279	Vitvi07g02279_t001	
Vitvi01g01962	Vitvi01g01962_t001	29760.VIT_01s0011g04450.t01
Vitvi16g00442	Vitvi16g00442_t001	
Vitvi12g02194	Vitvi12g02194_t001	29760.VIT_12s0028g00490.t01
Vitvi08g01821	Vitvi08g01821_t001	
Vitvi07g04268	Vitvi07g04268_t001	
Vitvi08g01518	Vitvi08g01518_t002	
Vitvi08g01518	Vitvi08g01518_t001	
Vitvi03g01354	Vitvi03g01354_t001	
Vitvi06g00223	Vitvi06g00223_t001	29760.VIT_06s0004g02220.t01
Vitvi08g00050	Vitvi08g00050_t001	
Vitvi09g00593	Vitvi09g00593_t001	
Vitvi05g00335	Vitvi05g00335_t001	
Vitvi04g01425	Vitvi04g01425_t003	29760.VIT_04s0023g03060.t01
Vitvi04g01425	Vitvi04g01425_t005	29760.VIT_04s0023g03060.t01
Vitvi04g01425	Vitvi04g01425_t001	29760.VIT_04s0023g03060.t01
Vitvi04g01425	Vitvi04g01425_t002	29760.VIT_04s0023g03060.t01
Vitvi04g01425	Vitvi04g01425_t004	29760.VIT_04s0023g03060.t01
Vitvi05g01376	Vitvi05g01376_t001	29760.VIT_05s0062g01440.t01
Vitvi07g02371	Vitvi07g02371_t001	29760.VIT_07s0005g06350.t01
Vitvi19g01588	Vitvi19g01588_t001	
Vitvi14g04315	Vitvi14g04315_t001	
Vitvi04g04194	Vitvi04g04194_t001	
Vitvi08g00103	Vitvi08g00103_t001	29760.VIT_08s0056g01160.t01
Vitvi02g01190	Vitvi02g01190_t001	29760.VIT_02s0087g00060.t01
Vitvi00g04130	Vitvi00g04130_t001	29760.VIT_00s0380g00020.t01
Vitvi14g00352	Vitvi14g00352_t001	
Vitvi11g04347	Vitvi11g04347_t001	
Vitvi07g04739	Vitvi07g04739_t001	
Vitvi05g04296	Vitvi05g04296_t001	
Vitvi11g00920	Vitvi11g00920_t001	29760.VIT_11s0065g00310.t01
Vitvi11g00920	Vitvi11g00920_t002	
Vitvi13g04748	Vitvi13g04748_t001	
Vitvi14g03036	Vitvi14g03036_t001	
Vitvi05g04402	Vitvi05g04402_t001	
Vitvi14g00546	Vitvi14g00546_t001	29760.VIT_14s0081g00620.t01
Vitvi14g00546	Vitvi14g00546_t002	
Vitvi09g01405	Vitvi09g01405_t001	
Vitvi09g01405	Vitvi09g01405_t002	
Vitvi09g01405	Vitvi09g01405_t003	
Vitvi15g01080	Vitvi15g01080_t001	
Vitvi02g00204	Vitvi02g00204_t002	
Vitvi02g00204	Vitvi02g00204_t001	29760.VIT_02s0025g02330.t01
Vitvi19g04234	Vitvi19g04234_t001	
Vitvi16g00847	Vitvi16g00847_t001	
Vitvi01g02113	Vitvi01g02113_t001	
Vitvi14g01119	Vitvi14g01119_t001	
Vitvi03g00676	Vitvi03g00676_t001	
Vitvi18g01684	Vitvi18g01684_t001	29760.VIT_18s0072g01060.t01
Vitvi07g01685	Vitvi07g01685_t001	
Vitvi13g00252	Vitvi13g00252_t002	
Vitvi13g00252	Vitvi13g00252_t001	
Vitvi10g01773	Vitvi10g01773_t001	
Vitvi08g04004	Vitvi08g04004_t001	
Vitvi11g04368	Vitvi11g04368_t001	
Vitvi13g04767	Vitvi13g04767_t001	
Vitvi17g04005	Vitvi17g04005_t001	
Vitvi04g00093	Vitvi04g00093_t001	29760.VIT_04s0008g01130.t01
Vitvi01g04464	Vitvi01g04464_t001	
Vitvi10g04381	Vitvi10g04381_t001	
Vitvi13g04215	Vitvi13g04215_t001	
Vitvi04g01049	Vitvi04g01049_t001	
Vitvi16g01959	Vitvi16g01959_t001	
Vitvi09g00116	Vitvi09g00116_t001	
Vitvi06g01289	Vitvi06g01289_t001	
Vitvi15g04161	Vitvi15g04161_t001	
Vitvi07g04247	Vitvi07g04247_t001	
Vitvi05g00654	Vitvi05g00654_t001	
Vitvi18g02869	Vitvi18g02869_t001	29760.VIT_18s0086g00280.t01
Vitvi14g00172	Vitvi14g00172_t001	29760.VIT_14s0060g02200.t01
Vitvi14g00172	Vitvi14g00172_t002	
Vitvi01g01934	Vitvi01g01934_t001	29760.VIT_01s0011g03430.t01
Vitvi04g01254	Vitvi04g01254_t001	
Vitvi01g01038	Vitvi01g01038_t001	29760.VIT_01s0026g02710.t01
Vitvi14g01984	Vitvi14g01984_t001	
Vitvi02g04250	Vitvi02g04250_t001	
Vitvi15g04571	Vitvi15g04571_t001	
Vitvi12g04476	Vitvi12g04476_t001	
Vitvi13g02560	Vitvi13g02560_t001	
Vitvi10g04626	Vitvi10g04626_t001	
Vitvi14g00562	Vitvi14g00562_t001	29760.VIT_14s0081g00720.t01
Vitvi14g00562	Vitvi14g00562_t002	
Vitvi14g00562	Vitvi14g00562_t003	
Vitvi06g00741	Vitvi06g00741_t001	29760.VIT_06s0004g07500.t01
Vitvi13g04107	Vitvi13g04107_t001	
Vitvi03g01635	Vitvi03g01635_t001	
Vitvi11g00314	Vitvi11g00314_t001	
Vitvi01g00418	Vitvi01g00418_t001	29760.VIT_01s0011g04950.t01
Vitvi10g04574	Vitvi10g04574_t001	
Vitvi01g02047	Vitvi01g02047_t001	
Vitvi08g00789	Vitvi08g00789_t001	
Vitvi14g00097	Vitvi14g00097_t001	
Vitvi19g01772	Vitvi19g01772_t001	
Vitvi06g00843	Vitvi06g00843_t001	29760.VIT_06s0004g08440.t01
Vitvi10g04164	Vitvi10g04164_t001	
Vitvi08g01241	Vitvi08g01241_t001	29760.VIT_08s0007g00810.t01
Vitvi03g04050	Vitvi03g04050_t001	
Vitvi04g02015	Vitvi04g02015_t001	29760.VIT_04s0079g00750.t01
Vitvi14g01522	Vitvi14g01522_t001	29760.VIT_14s0068g01760.t01
Vitvi17g04071	Vitvi17g04071_t001	
Vitvi06g04316	Vitvi06g04316_t001	
Vitvi15g04449	Vitvi15g04449_t001	
Vitvi17g00379	Vitvi17g00379_t001	29760.VIT_17s0000g04210.t01
Vitvi06g00409	Vitvi06g00409_t001	29760.VIT_06s0004g04100.t01
Vitvi19g00719	Vitvi19g00719_t001	29760.VIT_19s0015g00890.t01
Vitvi15g04384	Vitvi15g04384_t001	
Vitvi03g04103	Vitvi03g04103_t001	
Vitvi05g04488	Vitvi05g04488_t001	
Vitvi07g04620	Vitvi07g04620_t001	
Vitvi02g04145	Vitvi02g04145_t001	29760.VIT_00s0233g00020.t01
Vitvi07g04422	Vitvi07g04422_t001	
Vitvi15g04505	Vitvi15g04505_t001	
Vitvi15g04505	Vitvi15g04505_t002	
Vitvi10g04704	Vitvi10g04704_t001	
Vitvi17g04243	Vitvi17g04243_t001	
Vitvi12g04015	Vitvi12g04015_t001	
Vitvi08g01073	Vitvi08g01073_t001	
Vitvi08g01073	Vitvi08g01073_t002	
Vitvi10g01871	Vitvi10g01871_t001	
Vitvi03g00524	Vitvi03g00524_t001	
Vitvi05g00941	Vitvi05g00941_t001	
Vitvi18g00748	Vitvi18g00748_t001	
Vitvi13g04186	Vitvi13g04186_t001	
Vitvi16g01511	Vitvi16g01511_t001	
Vitvi02g01349	Vitvi02g01349_t001	
Vitvi08g01300	Vitvi08g01300_t001	29760.VIT_08s0007g01560.t01
Vitvi02g00393	Vitvi02g00393_t001	29760.VIT_02s0025g04250.t01
Vitvi12g02682	Vitvi12g02682_t001	29760.VIT_12s0034g02580.t01
Vitvi18g00215	Vitvi18g00215_t001	
Vitvi07g00214	Vitvi07g00214_t002	29760.VIT_07s0104g00900.t01
Vitvi07g00214	Vitvi07g00214_t001	
Vitvi03g00004	Vitvi03g00004_t001	29760.VIT_03s0038g00050.t01
Vitvi18g04252	Vitvi18g04252_t001	
Vitvi15g04025	Vitvi15g04025_t001	
Vitvi07g02305	Vitvi07g02305_t001	
Vitvi08g01723	Vitvi08g01723_t001	29760.VIT_08s0007g06310.t01
Vitvi08g01723	Vitvi08g01723_t002	
Vitvi17g00159	Vitvi17g00159_t001	29760.VIT_17s0000g01890.t01
Vitvi06g01132	Vitvi06g01132_t001	29760.VIT_06s0009g02380.t01
Vitvi18g02883	Vitvi18g02883_t001	
Vitvi01g04343	Vitvi01g04343_t001	
Vitvi08g02408	Vitvi08g02408_t001	
Vitvi08g00861	Vitvi08g00861_t001	
Vitvi10g00063	Vitvi10g00063_t001	29760.VIT_10s0116g01200.t01
Vitvi06g01263	Vitvi06g01263_t001	
Vitvi01g00816	Vitvi01g00816_t001	29760.VIT_01s0026g00570.t01
Vitvi18g00107	Vitvi18g00107_t001	
Vitvi01g00279	Vitvi01g00279_t001	29760.VIT_01s0011g03420.t01
Vitvi17g04136	Vitvi17g04136_t001	
Vitvi14g01002	Vitvi14g01002_t001	
Vitvi18g02585	Vitvi18g02585_t001	
Vitvi02g01484	Vitvi02g01484_t001	29760.VIT_02s0012g00640.t01
Vitvi09g01471	Vitvi09g01471_t001	
Vitvi04g00465	Vitvi04g00465_t001	29760.VIT_04s0008g05220.t01
Vitvi09g00285	Vitvi09g00285_t001	29760.VIT_09s0002g03460.t01
Vitvi04g04480	Vitvi04g04480_t001	
Vitvi09g04260	Vitvi09g04260_t001	
Vitvi10g04613	Vitvi10g04613_t001	
Vitvi01g01299	Vitvi01g01299_t001	
Vitvi09g04504	Vitvi09g04504_t001	
Vitvi19g01707	Vitvi19g01707_t001	29760.VIT_19s0085g00550.t01
Vitvi01g00243	Vitvi01g00243_t001	29760.VIT_01s0011g03060.t01
Vitvi06g01417	Vitvi06g01417_t001	
Vitvi04g00050	Vitvi04g00050_t001.2.6037826e	
Vitvi04g00050	Vitvi04g00050_t002	
Vitvi07g01328	Vitvi07g01328_t001	
Vitvi09g00491	Vitvi09g00491_t001	29760.VIT_09s0002g05730.t01
Vitvi08g01425	Vitvi08g01425_t001	29760.VIT_08s0007g02930.t01
Vitvi10g02248	Vitvi10g02248_t001	
Vitvi13g04097	Vitvi13g04097_t001	
Vitvi01g04379	Vitvi01g04379_t001	
Vitvi09g00123	Vitvi09g00123_t001	29760.VIT_09s0002g01490.t01
Vitvi09g00123	Vitvi09g00123_t004	29760.VIT_09s0002g01490.t01
Vitvi09g00123	Vitvi09g00123_t002	29760.VIT_09s0002g01490.t01
Vitvi09g00123	Vitvi09g00123_t003	29760.VIT_09s0002g01490.t01
Vitvi05g01382	Vitvi05g01382_t001	
Vitvi04g01821	Vitvi04g01821_t001	
Vitvi11g00620	Vitvi11g00620_t001	29760.VIT_11s0149g00140.t01
Vitvi09g04385	Vitvi09g04385_t001	
Vitvi04g01518	Vitvi04g01518_t001	
Vitvi07g02420	Vitvi07g02420_t001	29760.VIT_00s0184g00070.t01
Vitvi18g00546	Vitvi18g00546_t001	
Vitvi16g00033	Vitvi16g00033_t003	29760.VIT_16s0039g00700.t01
Vitvi16g00033	Vitvi16g00033_t001	29760.VIT_16s0039g00700.t01
Vitvi16g00033	Vitvi16g00033_t002	29760.VIT_16s0039g00700.t01
Vitvi14g01727	Vitvi14g01727_t001	
Vitvi01g00071	Vitvi01g00071_t001	29760.VIT_01s0011g00790.t01
Vitvi02g04293	Vitvi02g04293_t002	
Vitvi02g04293	Vitvi02g04293_t001	
Vitvi18g04315	Vitvi18g04315_t001	
Vitvi07g04314	Vitvi07g04314_t001	
Vitvi19g01577	Vitvi19g01577_t001	
Vitvi01g01355	Vitvi01g01355_t001	29760.VIT_01s0010g01050.t01
Vitvi04g00103	Vitvi04g00103_t001	29760.VIT_04s0008g01210.t01
Vitvi17g04195	Vitvi17g04195_t001	
Vitvi17g04195	Vitvi17g04195_t002	
Vitvi08g04194	Vitvi08g04194_t001	
Vitvi16g04327	Vitvi16g04327_t001	
Vitvi18g00352	Vitvi18g00352_t002	29760.VIT_18s0001g04610.t01
Vitvi18g00352	Vitvi18g00352_t001	29760.VIT_18s0001g04610.t01
Vitvi02g01373	Vitvi02g01373_t001	
Vitvi01g00136	Vitvi01g00136_t001	29760.VIT_01s0011g01660.t01
Vitvi17g04279	Vitvi17g04279_t001	
Vitvi12g04482	Vitvi12g04482_t001	
Vitvi08g00093	Vitvi08g00093_t001	
Vitvi09g00550	Vitvi09g00550_t001	29760.VIT_09s0002g06290.t01
Vitvi04g04004	Vitvi04g04004_t001	
Vitvi08g01049	Vitvi08g01049_t001	29760.VIT_08s0040g02090.t01
Vitvi05g01510	Vitvi05g01510_t001	
Vitvi09g01914	Vitvi09g01914_t001	29760.VIT_09s0018g01980.t01
Vitvi07g00430	Vitvi07g00430_t001	29760.VIT_07s0005g01660.t01
Vitvi17g01399	Vitvi17g01399_t001	29760.VIT_17s0000g03490.t01
Vitvi18g01119	Vitvi18g01119_t001	29760.VIT_18s0001g14310.t01
Vitvi17g00343	Vitvi17g00343_t001	
Vitvi01g04159	Vitvi01g04159_t001	
Vitvi16g04134	Vitvi16g04134_t001	
Vitvi11g01228	Vitvi11g01228_t001	29760.VIT_11s0052g00800.t01
Vitvi12g00665	Vitvi12g00665_t002	
Vitvi12g00665	Vitvi12g00665_t001	
Vitvi14g00186	Vitvi14g00186_t001	
Vitvi14g01684	Vitvi14g01684_t001.2.6037826b	
Vitvi07g01985	Vitvi07g01985_t001	
Vitvi07g01985	Vitvi07g01985_t002	
Vitvi11g04214	Vitvi11g04214_t001	
Vitvi03g00480	Vitvi03g00480_t001	
Vitvi03g04465	Vitvi03g04465_t001	
Vitvi08g01254	Vitvi08g01254_t003	
Vitvi08g01254	Vitvi08g01254_t001	29760.VIT_08s0007g00940.t01
Vitvi08g01254	Vitvi08g01254_t002	
Vitvi01g01565	Vitvi01g01565_t001	
Vitvi10g02267	Vitvi10g02267_t001	
Vitvi18g00562	Vitvi18g00562_t001	
Vitvi15g04473	Vitvi15g04473_t001	
Vitvi09g04024	Vitvi09g04024_t001	
Vitvi18g00172	Vitvi18g00172_t001.3.6037826c	29760.VIT_18s0001g00950.t01
Vitvi06g00216	Vitvi06g00216_t001	29760.VIT_06s0004g02140.t01
Vitvi14g02869	Vitvi14g02869_t001	
Vitvi12g00534	Vitvi12g00534_t002	
Vitvi12g00534	Vitvi12g00534_t001	29760.VIT_12s0059g02440.t01
Vitvi02g01153	Vitvi02g01153_t001	29760.VIT_02s0033g01170.t01
Vitvi10g01016	Vitvi10g01016_t001	
Vitvi18g01088	Vitvi18g01088_t001	
Vitvi07g00347	Vitvi07g00347_t001	
Vitvi00g04810	Vitvi00g04810_t001	
Vitvi01g00525	Vitvi01g00525_t001	29760.VIT_01s0011g06140.t01
Vitvi10g00436	Vitvi10g00436_t001	
Vitvi18g01522	Vitvi18g01522_t002	29760.VIT_18s0001g01870.t01
Vitvi18g01522	Vitvi18g01522_t001	29760.VIT_18s0001g01870.t01
Vitvi06g00754	Vitvi06g00754_t001	
Vitvi05g01308	Vitvi05g01308_t002	
Vitvi05g01308	Vitvi05g01308_t001	29760.VIT_05s0062g00780.t01
Vitvi07g02144	Vitvi07g02144_t001	
Vitvi07g02144	Vitvi07g02144_t002	
Vitvi01g01761	Vitvi01g01761_t001	29760.VIT_01s0150g00020.t01
Vitvi02g00350	Vitvi02g00350_t001	
Vitvi05g00641	Vitvi05g00641_t001	
Vitvi18g02145	Vitvi18g02145_t001	
Vitvi08g01716	Vitvi08g01716_t001	
Vitvi08g01716	Vitvi08g01716_t004	
Vitvi08g01716	Vitvi08g01716_t002	
Vitvi08g01716	Vitvi08g01716_t003	
Vitvi01g00823	Vitvi01g00823_t001	29760.VIT_01s0026g00640.t01
Vitvi10g04459	Vitvi10g04459_t001	
Vitvi10g00793	Vitvi10g00793_t001	
Vitvi03g01200	Vitvi03g01200_t001	
Vitvi09g00438	Vitvi09g00438_t001	29760.VIT_09s0002g05170.t01
Vitvi09g00438	Vitvi09g00438_t002	29760.VIT_09s0002g05170.t01
Vitvi10g01749	Vitvi10g01749_t001	
Vitvi13g04546	Vitvi13g04546_t001	
Vitvi18g03217	Vitvi18g03217_t001	
Vitvi11g01446	Vitvi11g01446_t001	29760.VIT_11s0016g05550.t01
Vitvi13g04352	Vitvi13g04352_t001	
Vitvi11g00268	Vitvi11g00268_t001	29760.VIT_11s0016g03150.t01
Vitvi11g00268	Vitvi11g00268_t002	
Vitvi03g01696	Vitvi03g01696_t001	
Vitvi03g00194	Vitvi03g00194_t001	29760.VIT_03s0038g03090.t01
Vitvi17g01140	Vitvi17g01140_t001	
Vitvi13g00315	Vitvi13g00315_t001	
Vitvi05g04477	Vitvi05g04477_t001	
Vitvi15g00894	Vitvi15g00894_t001	
Vitvi14g00215	Vitvi14g00215_t001	
Vitvi14g00215	Vitvi14g00215_t002	
Vitvi19g00127	Vitvi19g00127_t001	29760.VIT_19s0014g01530.t01
Vitvi19g04410	Vitvi19g04410_t001	
Vitvi03g04093	Vitvi03g04093_t001	
Vitvi02g00560	Vitvi02g00560_t001	
Vitvi14g04252	Vitvi14g04252_t001	
Vitvi19g00655	Vitvi19g00655_t001	
Vitvi19g02324	Vitvi19g02324_t001	
Vitvi19g02324	Vitvi19g02324_t002	
Vitvi05g00396	Vitvi05g00396_t001	
Vitvi16g01413	Vitvi16g01413_t001	
Vitvi11g00247	Vitvi11g00247_t001	29760.VIT_11s0016g02940.t01
Vitvi15g01615	Vitvi15g01615_t001	
Vitvi04g02297	Vitvi04g02297_t001	
Vitvi00g04617	Vitvi00g04617_t001	
Vitvi12g04408	Vitvi12g04408_t001	
Vitvi04g01300	Vitvi04g01300_t001	
Vitvi19g04612	Vitvi19g04612_t001	
Vitvi02g04304	Vitvi02g04304_t001	
Vitvi10g00838	Vitvi10g00838_t001	
Vitvi06g00185	Vitvi06g00185_t001	
Vitvi06g04160	Vitvi06g04160_t001	
Vitvi13g04562	Vitvi13g04562_t001	
Vitvi18g01002	Vitvi18g01002_t001	
Vitvi01g00005	Vitvi01g00005_t001	29760.VIT_01s0011g00050.t01
Vitvi01g00005	Vitvi01g00005_t002	29760.VIT_01s0011g00050.t01
Vitvi07g00368	Vitvi07g00368_t001	29760.VIT_07s0005g00940.t01
Vitvi06g04323	Vitvi06g04323_t001	
Vitvi17g00464	Vitvi17g00464_t001	
Vitvi04g01723	Vitvi04g01723_t001	
Vitvi06g00037	Vitvi06g00037_t001	
Vitvi13g04172	Vitvi13g04172_t001	
Vitvi01g01889	Vitvi01g01889_t001	
Vitvi10g01237	Vitvi10g01237_t001	29760.VIT_00s0125g00290.t01
Vitvi14g03095	Vitvi14g03095_t002	
Vitvi14g03095	Vitvi14g03095_t001	
Vitvi05g04235	Vitvi05g04235_t001	
Vitvi12g02676	Vitvi12g02676_t001	29760.VIT_12s0034g02450.t01
Vitvi09g01875	Vitvi09g01875_t001	29760.VIT_09s0018g00950.t01
Vitvi12g04297	Vitvi12g04297_t001	
Vitvi04g00861	Vitvi04g00861_t001	
Vitvi03g01341	Vitvi03g01341_t001	
Vitvi09g01320	Vitvi09g01320_t001	
Vitvi15g00740	Vitvi15g00740_t001	29760.VIT_15s0048g00870.t01
Vitvi04g00381	Vitvi04g00381_t001	
Vitvi04g00381	Vitvi04g00381_t002	
Vitvi06g04249	Vitvi06g04249_t001	
Vitvi10g04093	Vitvi10g04093_t001	
Vitvi07g01287	Vitvi07g01287_t001	29760.VIT_07s0255g00100.t01
Vitvi09g00606	Vitvi09g00606_t001	
Vitvi14g04048	Vitvi14g04048_t001	
Vitvi06g00520	Vitvi06g00520_t001	29760.VIT_06s0004g05250.t01
Vitvi13g00122	Vitvi13g00122_t002	
Vitvi13g00122	Vitvi13g00122_t001	
Vitvi05g00822	Vitvi05g00822_t001	
Vitvi19g01629	Vitvi19g01629_t001	
Vitvi01g01369	Vitvi01g01369_t001	
Vitvi04g04118	Vitvi04g04118_t001	
Vitvi17g00403	Vitvi17g00403_t001	29760.VIT_17s0000g04450.t01
Vitvi09g00290	Vitvi09g00290_t001	29760.VIT_09s0002g03520.t01
Vitvi04g04495	Vitvi04g04495_t001	
Vitvi08g00926	Vitvi08g00926_t001	29760.VIT_08s0040g00620.t01
Vitvi13g04617	Vitvi13g04617_t001	
Vitvi12g01940	Vitvi12g01940_t001	
Vitvi11g00331	Vitvi11g00331_t003	
Vitvi11g00331	Vitvi11g00331_t002	
Vitvi11g00331	Vitvi11g00331_t001	29760.VIT_11s0016g03870.t01
Vitvi02g04363	Vitvi02g04363_t001	
Vitvi00g04562	Vitvi00g04562_t001	
Vitvi10g00608	Vitvi10g00608_t001	29760.VIT_10s0003g01510.t01
Vitvi11g04039	Vitvi11g04039_t001	
Vitvi19g02100	Vitvi19g02100_t001	
Vitvi04g00626	Vitvi04g00626_t001	29760.VIT_04s0008g06970.t01
Vitvi02g00417	Vitvi02g00417_t001	29760.VIT_02s0025g04560.t01
Vitvi18g04644	Vitvi18g04644_t001	
Vitvi02g04120	Vitvi02g04120_t001	
Vitvi04g01124	Vitvi04g01124_t001	
Vitvi07g04645	Vitvi07g04645_t001	
